group,filter,week,posts,comments,total
VPN,Unmatched (UK),2023-09-11,30,419,449
VPN,Unmatched (UK),2023-09-18,30,367,397
VPN,Unmatched (UK),2023-09-25,22,403,425
VPN,Unmatched (UK),2023-10-02,17,235,252
VPN,Unmatched (UK),2023-10-09,21,232,253
VPN,Unmatched (UK),2023-10-16,20,262,282
VPN,Unmatched (UK),2023-10-23,17,236,253
VPN,Unmatched (UK),2023-10-30,18,368,386
VPN,Unmatched (UK),2023-11-06,23,423,446
VPN,Unmatched (UK),2023-11-13,22,478,500
VPN,Unmatched (UK),2023-11-20,32,371,403
VPN,Unmatched (UK),2023-11-27,23,518,541
VPN,Unmatched (UK),2023-12-04,28,500,528
VPN,Unmatched (UK),2023-12-11,34,411,445
VPN,Unmatched (UK),2023-12-18,31,499,530
VPN,Unmatched (UK),2023-12-25,19,398,417
VPN,Unmatched (UK),2024-01-01,18,472,490
VPN,Unmatched (UK),2024-01-08,24,435,459
VPN,Unmatched (UK),2024-01-15,26,395,421
VPN,Unmatched (UK),2024-01-22,29,704,733
VPN,Unmatched (UK),2024-01-29,33,576,609
VPN,Unmatched (UK),2024-02-05,28,608,636
VPN,Unmatched (UK),2024-02-12,31,591,622
VPN,Unmatched (UK),2024-02-19,27,569,596
VPN,Unmatched (UK),2024-02-26,27,614,641
VPN,Unmatched (UK),2024-03-04,32,501,533
VPN,Unmatched (UK),2024-03-11,36,580,616
VPN,Unmatched (UK),2024-03-18,37,526,563
VPN,Unmatched (UK),2024-03-25,45,583,628
VPN,Unmatched (UK),2024-04-01,42,605,647
VPN,Unmatched (UK),2024-04-08,35,540,575
VPN,Unmatched (UK),2024-04-15,45,663,708
VPN,Unmatched (UK),2024-04-22,30,680,710
VPN,Unmatched (UK),2024-04-29,35,510,545
VPN,Unmatched (UK),2024-05-06,36,574,610
VPN,Unmatched (UK),2024-05-13,44,491,535
VPN,Unmatched (UK),2024-05-20,31,798,829
VPN,Unmatched (UK),2024-05-27,21,546,567
VPN,Unmatched (UK),2024-06-03,38,554,592
VPN,Unmatched (UK),2024-06-10,23,517,540
VPN,Unmatched (UK),2024-06-17,36,539,575
VPN,Unmatched (UK),2024-06-24,38,581,619
VPN,Unmatched (UK),2024-07-01,37,579,616
VPN,Unmatched (UK),2024-07-08,35,412,447
VPN,Unmatched (UK),2024-07-15,34,631,665
VPN,Unmatched (UK),2024-07-22,37,589,626
VPN,Unmatched (UK),2024-07-29,41,732,773
VPN,Unmatched (UK),2024-08-05,38,567,605
VPN,Unmatched (UK),2024-08-12,37,667,704
VPN,Unmatched (UK),2024-08-19,44,638,682
VPN,Unmatched (UK),2024-08-26,32,677,709
VPN,Unmatched (UK),2024-09-02,33,728,761
VPN,Unmatched (UK),2024-09-09,40,590,630
VPN,Unmatched (UK),2024-09-16,31,749,780
VPN,Unmatched (UK),2024-09-23,32,746,778
VPN,Unmatched (UK),2024-09-30,47,629,676
VPN,Unmatched (UK),2024-10-07,46,585,631
VPN,Unmatched (UK),2024-10-14,35,704,739
VPN,Unmatched (UK),2024-10-21,43,668,711
VPN,Unmatched (UK),2024-10-28,35,581,616
VPN,Unmatched (UK),2024-11-04,49,653,702
VPN,Unmatched (UK),2024-11-11,38,553,591
VPN,Unmatched (UK),2024-11-18,42,540,582
VPN,Unmatched (UK),2024-11-25,26,524,550
VPN,Unmatched (UK),2024-12-02,36,471,507
VPN,Unmatched (UK),2024-12-09,24,640,664
VPN,Unmatched (UK),2024-12-16,25,567,592
VPN,Unmatched (UK),2024-12-23,34,573,607
VPN,Unmatched (UK),2024-12-30,28,737,765
VPN,Unmatched (UK),2025-01-06,30,632,662
VPN,Unmatched (UK),2025-01-13,39,1036,1075
VPN,Unmatched (UK),2025-01-20,28,615,643
VPN,Unmatched (UK),2025-01-27,41,847,888
VPN,Unmatched (UK),2025-02-03,41,875,916
VPN,Unmatched (UK),2025-02-10,46,931,977
VPN,Unmatched (UK),2025-02-17,55,1277,1332
VPN,Unmatched (UK),2025-02-24,49,1100,1149
VPN,Unmatched (UK),2025-03-03,32,707,739
VPN,Unmatched (UK),2025-03-10,32,643,675
VPN,Unmatched (UK),2025-03-17,35,571,606
VPN,Unmatched (UK),2025-03-24,29,553,582
VPN,Unmatched (UK),2025-03-31,29,659,688
VPN,Unmatched (UK),2025-04-07,35,524,559
VPN,Unmatched (UK),2025-04-14,45,676,721
VPN,Unmatched (UK),2025-04-21,34,799,833
VPN,Unmatched (UK),2025-04-28,19,495,514
VPN,Unmatched (UK),2025-05-05,32,479,511
VPN,Unmatched (UK),2025-05-12,26,604,630
VPN,Unmatched (UK),2025-05-19,33,484,517
VPN,Unmatched (UK),2025-05-26,26,591,617
VPN,Unmatched (UK),2025-06-02,41,645,686
VPN,Unmatched (UK),2025-06-09,29,512,541
VPN,Unmatched (UK),2025-06-16,27,785,812
VPN,Unmatched (UK),2025-06-23,37,833,870
VPN,Unmatched (UK),2025-06-30,31,679,710
VPN,Unmatched (UK),2025-07-07,31,853,884
VPN,Unmatched (UK),2025-07-14,43,759,802
VPN,Unmatched (UK),2025-07-21,56,1270,1326
VPN,Unmatched (UK),2025-07-28,54,2047,2101
VPN,Unmatched (UK),2025-08-04,57,1731,1788
VPN,Unmatched (UK),2025-08-11,43,1494,1537
VPN,Unmatched (UK),2025-08-18,42,1734,1776
VPN,Unmatched (UK),2025-08-25,37,1345,1382
VPN,Unmatched (UK),2025-09-01,45,1198,1243
VPN,Unmatched (UK),2025-09-08,43,1211,1254
VPN,Unmatched (UK),2025-09-15,48,1493,1541
VPN,Unmatched (UK),2025-09-22,57,1168,1225
VPN,Unmatched (UK),2025-09-29,46,1306,1352
VPN,Unmatched (UK),2025-10-06,43,1074,1117
VPN,Unmatched (UK),2025-10-13,29,960,989
VPN,Unmatched (UK),2025-10-20,16,882,898
VPN,Raw,2021-11-01,681,7396,8077
VPN,Raw,2021-11-08,713,6993,7706
VPN,Raw,2021-11-15,675,6024,6699
VPN,Raw,2021-11-22,689,6737,7426
VPN,Raw,2021-11-29,705,6897,7602
VPN,Raw,2021-12-06,685,6535,7220
VPN,Raw,2021-12-13,595,6557,7152
VPN,Raw,2021-12-20,646,7221,7867
VPN,Raw,2021-12-27,670,8025,8695
VPN,Raw,2022-01-03,776,8399,9175
VPN,Raw,2022-01-10,743,7858,8601
VPN,Raw,2022-01-17,779,7913,8692
VPN,Raw,2022-01-24,798,7567,8365
VPN,Raw,2022-01-31,818,7546,8364
VPN,Raw,2022-02-07,806,8077,8883
VPN,Raw,2022-02-14,738,7453,8191
VPN,Raw,2022-02-21,686,6841,7527
VPN,Raw,2022-02-28,726,6999,7725
VPN,Raw,2022-03-07,787,7688,8475
VPN,Raw,2022-03-14,723,7590,8313
VPN,Raw,2022-03-21,693,7096,7789
VPN,Raw,2022-03-28,707,6386,7093
VPN,Raw,2022-04-04,751,6689,7440
VPN,Raw,2022-04-11,747,6916,7663
VPN,Raw,2022-04-18,723,7808,8531
VPN,Raw,2022-04-25,761,6489,7250
VPN,Raw,2022-05-02,716,6369,7085
VPN,Raw,2022-05-09,644,6087,6731
VPN,Raw,2022-05-16,688,6885,7573
VPN,Raw,2022-05-23,765,8120,8885
VPN,Raw,2022-05-30,734,7972,8706
VPN,Raw,2022-06-06,747,7814,8561
VPN,Raw,2022-06-13,745,6761,7506
VPN,Raw,2022-06-20,804,7180,7984
VPN,Raw,2022-06-27,752,7130,7882
VPN,Raw,2022-07-04,700,6692,7392
VPN,Raw,2022-07-11,725,7245,7970
VPN,Raw,2022-07-18,776,6987,7763
VPN,Raw,2022-07-25,689,7153,7842
VPN,Raw,2022-08-01,721,6690,7411
VPN,Raw,2022-08-08,725,7401,8126
VPN,Raw,2022-08-15,726,7148,7874
VPN,Raw,2022-08-22,781,7870,8651
VPN,Raw,2022-08-29,778,8449,9227
VPN,Raw,2022-09-05,700,8065,8765
VPN,Raw,2022-09-12,736,7293,8029
VPN,Raw,2022-09-19,782,7419,8201
VPN,Raw,2022-09-26,740,6904,7644
VPN,Raw,2022-10-03,681,6728,7409
VPN,Raw,2022-10-10,770,7384,8154
VPN,Raw,2022-10-17,713,7666,8379
VPN,Raw,2022-10-24,698,7805,8503
VPN,Raw,2022-10-31,635,7301,7936
VPN,Raw,2022-11-07,641,7087,7728
VPN,Raw,2022-11-14,693,6611,7304
VPN,Raw,2022-11-21,747,7231,7978
VPN,Raw,2022-11-28,756,8098,8854
VPN,Raw,2022-12-05,764,7036,7800
VPN,Raw,2022-12-12,719,7572,8291
VPN,Raw,2022-12-19,1054,7223,8277
VPN,Raw,2022-12-26,659,8193,8852
VPN,Raw,2023-01-02,711,7474,8185
VPN,Raw,2023-01-09,705,7007,7712
VPN,Raw,2023-01-16,718,7368,8086
VPN,Raw,2023-01-23,773,8560,9333
VPN,Raw,2023-01-30,731,6974,7705
VPN,Raw,2023-02-06,718,7966,8684
VPN,Raw,2023-02-13,769,7486,8255
VPN,Raw,2023-02-20,760,7866,8626
VPN,Raw,2023-02-27,703,7613,8316
VPN,Raw,2023-03-06,683,7000,7683
VPN,Raw,2023-03-13,702,6800,7502
VPN,Raw,2023-03-20,682,6552,7234
VPN,Raw,2023-03-27,720,7897,8617
VPN,Raw,2023-04-03,658,6697,7355
VPN,Raw,2023-04-10,628,6606,7234
VPN,Raw,2023-04-17,654,7363,8017
VPN,Raw,2023-04-24,657,7277,7934
VPN,Raw,2023-05-01,624,7362,7986
VPN,Raw,2023-05-08,584,6492,7076
VPN,Raw,2023-05-15,647,6064,6711
VPN,Raw,2023-05-22,644,6319,6963
VPN,Raw,2023-05-29,713,8115,8828
VPN,Raw,2023-06-05,793,7631,8424
VPN,Raw,2023-06-12,644,5588,6232
VPN,Raw,2023-06-19,810,5339,6149
VPN,Raw,2023-06-26,871,5830,6701
VPN,Raw,2023-07-03,873,5347,6220
VPN,Raw,2023-07-10,920,6000,6920
VPN,Raw,2023-07-17,1030,5200,6230
VPN,Raw,2023-07-24,869,5371,6240
VPN,Raw,2023-07-31,850,4833,5683
VPN,Raw,2023-08-07,822,5759,6581
VPN,Raw,2023-08-14,832,5648,6480
VPN,Raw,2023-08-21,790,5301,6091
VPN,Raw,2023-08-28,773,5447,6220
VPN,Raw,2023-09-04,813,6090,6903
VPN,Raw,2023-09-11,767,5674,6441
VPN,Raw,2023-09-18,759,5796,6555
VPN,Raw,2023-09-25,717,5807,6524
VPN,Raw,2023-10-02,491,3229,3720
VPN,Raw,2023-10-09,475,2884,3359
VPN,Raw,2023-10-16,484,3106,3590
VPN,Raw,2023-10-23,562,3297,3859
VPN,Raw,2023-10-30,640,4732,5372
VPN,Raw,2023-11-06,675,5914,6589
VPN,Raw,2023-11-13,712,6169,6881
VPN,Raw,2023-11-20,809,5760,6569
VPN,Raw,2023-11-27,851,6416,7267
VPN,Raw,2023-12-04,799,7036,7835
VPN,Raw,2023-12-11,829,6365,7194
VPN,Raw,2023-12-18,789,6268,7057
VPN,Raw,2023-12-25,746,6507,7253
VPN,Raw,2024-01-01,805,6929,7734
VPN,Raw,2024-01-08,839,6565,7404
VPN,Raw,2024-01-15,791,6391,7182
VPN,Raw,2024-01-22,844,7704,8548
VPN,Raw,2024-01-29,818,7750,8568
VPN,Raw,2024-02-05,863,7875,8738
VPN,Raw,2024-02-12,815,7806,8621
VPN,Raw,2024-02-19,883,8519,9402
VPN,Raw,2024-02-26,927,7636,8563
VPN,Raw,2024-03-04,875,6987,7862
VPN,Raw,2024-03-11,808,7189,7997
VPN,Raw,2024-03-18,901,6956,7857
VPN,Raw,2024-03-25,918,7380,8298
VPN,Raw,2024-04-01,900,7800,8700
VPN,Raw,2024-04-08,898,8165,9063
VPN,Raw,2024-04-15,826,8538,9364
VPN,Raw,2024-04-22,858,7894,8752
VPN,Raw,2024-04-29,791,6821,7612
VPN,Raw,2024-05-06,878,7095,7973
VPN,Raw,2024-05-13,882,6943,7825
VPN,Raw,2024-05-20,845,8444,9289
VPN,Raw,2024-05-27,829,7432,8261
VPN,Raw,2024-06-03,840,7288,8128
VPN,Raw,2024-06-10,900,7758,8658
VPN,Raw,2024-06-17,833,7721,8554
VPN,Raw,2024-06-24,898,7964,8862
VPN,Raw,2024-07-01,838,8216,9054
VPN,Raw,2024-07-08,827,7265,8092
VPN,Raw,2024-07-15,879,8288,9167
VPN,Raw,2024-07-22,899,7936,8835
VPN,Raw,2024-07-29,980,9266,10246
VPN,Raw,2024-08-05,855,8672,9527
VPN,Raw,2024-08-12,953,8400,9353
VPN,Raw,2024-08-19,918,8579,9497
VPN,Raw,2024-08-26,942,9364,10306
VPN,Raw,2024-09-02,971,9450,10421
VPN,Raw,2024-09-09,916,8717,9633
VPN,Raw,2024-09-16,955,9637,10592
VPN,Raw,2024-09-23,990,10086,11076
VPN,Raw,2024-09-30,945,9652,10597
VPN,Raw,2024-10-07,1008,8775,9783
VPN,Raw,2024-10-14,899,8637,9536
VPN,Raw,2024-10-21,897,8135,9032
VPN,Raw,2024-10-28,896,7187,8083
VPN,Raw,2024-11-04,938,8758,9696
VPN,Raw,2024-11-11,902,7611,8513
VPN,Raw,2024-11-18,926,7222,8148
VPN,Raw,2024-11-25,849,6748,7597
VPN,Raw,2024-12-02,846,7019,7865
VPN,Raw,2024-12-09,882,7653,8535
VPN,Raw,2024-12-16,868,7564,8432
VPN,Raw,2024-12-23,792,7059,7851
VPN,Raw,2024-12-30,929,9500,10429
VPN,Raw,2025-01-06,947,8885,9832
VPN,Raw,2025-01-13,1105,12978,14083
VPN,Raw,2025-01-20,1005,9507,10512
VPN,Raw,2025-01-27,986,11441,12427
VPN,Raw,2025-02-03,960,11082,12042
VPN,Raw,2025-02-10,998,12439,13437
VPN,Raw,2025-02-17,1066,13451,14517
VPN,Raw,2025-02-24,1039,12202,13241
VPN,Raw,2025-03-03,917,9744,10661
VPN,Raw,2025-03-10,816,8388,9204
VPN,Raw,2025-03-17,803,8138,8941
VPN,Raw,2025-03-24,812,7316,8128
VPN,Raw,2025-03-31,734,7746,8480
VPN,Raw,2025-04-07,741,6987,7728
VPN,Raw,2025-04-14,852,8231,9083
VPN,Raw,2025-04-21,804,9541,10345
VPN,Raw,2025-04-28,690,6856,7546
VPN,Raw,2025-05-05,703,6833,7536
VPN,Raw,2025-05-12,651,7601,8252
VPN,Raw,2025-05-19,723,6558,7281
VPN,Raw,2025-05-26,680,7335,8015
VPN,Raw,2025-06-02,786,7851,8637
VPN,Raw,2025-06-09,747,7176,7923
VPN,Raw,2025-06-16,717,8384,9101
VPN,Raw,2025-06-23,831,9876,10707
VPN,Raw,2025-06-30,903,8734,9637
VPN,Raw,2025-07-07,845,8593,9438
VPN,Raw,2025-07-14,791,7959,8750
VPN,Raw,2025-07-21,1010,11781,12791
VPN,Raw,2025-07-28,1220,15522,16742
VPN,Raw,2025-08-04,1165,15350,16515
VPN,Raw,2025-08-11,1165,12846,14011
VPN,Raw,2025-08-18,1064,13994,15058
VPN,Raw,2025-08-25,1209,14400,15609
VPN,Raw,2025-09-01,1191,13509,14700
VPN,Raw,2025-09-08,1150,12969,14119
VPN,Raw,2025-09-15,1155,15385,16540
VPN,Raw,2025-09-22,1036,12382,13418
VPN,Raw,2025-09-29,970,13271,14241
VPN,Raw,2025-10-06,962,11941,12903
VPN,Raw,2025-10-13,947,11233,12180
VPN,Raw,2025-10-20,972,11086,12058
VPN,Raw (UK),2021-11-01,39,570,609
VPN,Raw (UK),2021-11-08,52,490,542
VPN,Raw (UK),2021-11-15,39,417,456
VPN,Raw (UK),2021-11-22,51,475,526
VPN,Raw (UK),2021-11-29,34,502,536
VPN,Raw (UK),2021-12-06,53,441,494
VPN,Raw (UK),2021-12-13,48,541,589
VPN,Raw (UK),2021-12-20,36,608,644
VPN,Raw (UK),2021-12-27,44,527,571
VPN,Raw (UK),2022-01-03,54,714,768
VPN,Raw (UK),2022-01-10,55,651,706
VPN,Raw (UK),2022-01-17,62,817,879
VPN,Raw (UK),2022-01-24,44,531,575
VPN,Raw (UK),2022-01-31,60,626,686
VPN,Raw (UK),2022-02-07,66,602,668
VPN,Raw (UK),2022-02-14,55,537,592
VPN,Raw (UK),2022-02-21,50,491,541
VPN,Raw (UK),2022-02-28,33,468,501
VPN,Raw (UK),2022-03-07,49,592,641
VPN,Raw (UK),2022-03-14,52,664,716
VPN,Raw (UK),2022-03-21,40,525,565
VPN,Raw (UK),2022-03-28,33,475,508
VPN,Raw (UK),2022-04-04,53,526,579
VPN,Raw (UK),2022-04-11,37,502,539
VPN,Raw (UK),2022-04-18,46,587,633
VPN,Raw (UK),2022-04-25,59,528,587
VPN,Raw (UK),2022-05-02,52,482,534
VPN,Raw (UK),2022-05-09,45,440,485
VPN,Raw (UK),2022-05-16,32,420,452
VPN,Raw (UK),2022-05-23,42,600,642
VPN,Raw (UK),2022-05-30,36,551,587
VPN,Raw (UK),2022-06-06,47,551,598
VPN,Raw (UK),2022-06-13,43,458,501
VPN,Raw (UK),2022-06-20,46,446,492
VPN,Raw (UK),2022-06-27,47,422,469
VPN,Raw (UK),2022-07-04,35,388,423
VPN,Raw (UK),2022-07-11,34,548,582
VPN,Raw (UK),2022-07-18,45,508,553
VPN,Raw (UK),2022-07-25,45,487,532
VPN,Raw (UK),2022-08-01,41,524,565
VPN,Raw (UK),2022-08-08,45,586,631
VPN,Raw (UK),2022-08-15,60,498,558
VPN,Raw (UK),2022-08-22,55,599,654
VPN,Raw (UK),2022-08-29,37,626,663
VPN,Raw (UK),2022-09-05,46,589,635
VPN,Raw (UK),2022-09-12,50,528,578
VPN,Raw (UK),2022-09-19,59,512,571
VPN,Raw (UK),2022-09-26,49,497,546
VPN,Raw (UK),2022-10-03,39,567,606
VPN,Raw (UK),2022-10-10,53,545,598
VPN,Raw (UK),2022-10-17,50,628,678
VPN,Raw (UK),2022-10-24,52,532,584
VPN,Raw (UK),2022-10-31,33,466,499
VPN,Raw (UK),2022-11-07,37,504,541
VPN,Raw (UK),2022-11-14,46,457,503
VPN,Raw (UK),2022-11-21,52,481,533
VPN,Raw (UK),2022-11-28,44,523,567
VPN,Raw (UK),2022-12-05,63,509,572
VPN,Raw (UK),2022-12-12,40,714,754
VPN,Raw (UK),2022-12-19,55,548,603
VPN,Raw (UK),2022-12-26,43,765,808
VPN,Raw (UK),2023-01-02,49,599,648
VPN,Raw (UK),2023-01-09,49,528,577
VPN,Raw (UK),2023-01-16,49,559,608
VPN,Raw (UK),2023-01-23,59,636,695
VPN,Raw (UK),2023-01-30,63,486,549
VPN,Raw (UK),2023-02-06,47,671,718
VPN,Raw (UK),2023-02-13,54,482,536
VPN,Raw (UK),2023-02-20,43,566,609
VPN,Raw (UK),2023-02-27,64,577,641
VPN,Raw (UK),2023-03-06,50,543,593
VPN,Raw (UK),2023-03-13,43,548,591
VPN,Raw (UK),2023-03-20,38,501,539
VPN,Raw (UK),2023-03-27,48,539,587
VPN,Raw (UK),2023-04-03,53,479,532
VPN,Raw (UK),2023-04-10,41,496,537
VPN,Raw (UK),2023-04-17,40,505,545
VPN,Raw (UK),2023-04-24,48,475,523
VPN,Raw (UK),2023-05-01,55,568,623
VPN,Raw (UK),2023-05-08,45,519,564
VPN,Raw (UK),2023-05-15,37,440,477
VPN,Raw (UK),2023-05-22,47,521,568
VPN,Raw (UK),2023-05-29,53,666,719
VPN,Raw (UK),2023-06-05,52,644,696
VPN,Raw (UK),2023-06-12,46,492,538
VPN,Raw (UK),2023-06-19,44,463,507
VPN,Raw (UK),2023-06-26,50,551,601
VPN,Raw (UK),2023-07-03,50,572,622
VPN,Raw (UK),2023-07-10,40,505,545
VPN,Raw (UK),2023-07-17,53,496,549
VPN,Raw (UK),2023-07-24,58,441,499
VPN,Raw (UK),2023-07-31,45,449,494
VPN,Raw (UK),2023-08-07,52,472,524
VPN,Raw (UK),2023-08-14,56,459,515
VPN,Raw (UK),2023-08-21,47,468,515
VPN,Raw (UK),2023-08-28,48,547,595
VPN,Raw (UK),2023-09-04,50,559,609
VPN,Raw (UK),2023-09-11,47,474,521
VPN,Raw (UK),2023-09-18,54,438,492
VPN,Raw (UK),2023-09-25,45,474,519
VPN,Raw (UK),2023-10-02,33,281,314
VPN,Raw (UK),2023-10-09,29,277,306
VPN,Raw (UK),2023-10-16,30,303,333
VPN,Raw (UK),2023-10-23,40,291,331
VPN,Raw (UK),2023-10-30,31,415,446
VPN,Raw (UK),2023-11-06,38,502,540
VPN,Raw (UK),2023-11-13,48,547,595
VPN,Raw (UK),2023-11-20,68,436,504
VPN,Raw (UK),2023-11-27,35,573,608
VPN,Raw (UK),2023-12-04,44,591,635
VPN,Raw (UK),2023-12-11,73,507,580
VPN,Raw (UK),2023-12-18,60,571,631
VPN,Raw (UK),2023-12-25,41,492,533
VPN,Raw (UK),2024-01-01,31,553,584
VPN,Raw (UK),2024-01-08,46,521,567
VPN,Raw (UK),2024-01-15,52,477,529
VPN,Raw (UK),2024-01-22,45,823,868
VPN,Raw (UK),2024-01-29,58,687,745
VPN,Raw (UK),2024-02-05,49,718,767
VPN,Raw (UK),2024-02-12,67,707,774
VPN,Raw (UK),2024-02-19,48,677,725
VPN,Raw (UK),2024-02-26,62,708,770
VPN,Raw (UK),2024-03-04,55,594,649
VPN,Raw (UK),2024-03-11,58,663,721
VPN,Raw (UK),2024-03-18,56,604,660
VPN,Raw (UK),2024-03-25,66,647,713
VPN,Raw (UK),2024-04-01,68,713,781
VPN,Raw (UK),2024-04-08,66,637,703
VPN,Raw (UK),2024-04-15,63,745,808
VPN,Raw (UK),2024-04-22,47,755,802
VPN,Raw (UK),2024-04-29,49,602,651
VPN,Raw (UK),2024-05-06,61,677,738
VPN,Raw (UK),2024-05-13,61,578,639
VPN,Raw (UK),2024-05-20,58,866,924
VPN,Raw (UK),2024-05-27,43,625,668
VPN,Raw (UK),2024-06-03,53,620,673
VPN,Raw (UK),2024-06-10,44,579,623
VPN,Raw (UK),2024-06-17,58,634,692
VPN,Raw (UK),2024-06-24,64,680,744
VPN,Raw (UK),2024-07-01,55,693,748
VPN,Raw (UK),2024-07-08,48,480,528
VPN,Raw (UK),2024-07-15,50,717,767
VPN,Raw (UK),2024-07-22,58,662,720
VPN,Raw (UK),2024-07-29,68,840,908
VPN,Raw (UK),2024-08-05,69,629,698
VPN,Raw (UK),2024-08-12,58,794,852
VPN,Raw (UK),2024-08-19,55,750,805
VPN,Raw (UK),2024-08-26,55,784,839
VPN,Raw (UK),2024-09-02,57,834,891
VPN,Raw (UK),2024-09-09,64,671,735
VPN,Raw (UK),2024-09-16,56,847,903
VPN,Raw (UK),2024-09-23,69,892,961
VPN,Raw (UK),2024-09-30,65,733,798
VPN,Raw (UK),2024-10-07,70,681,751
VPN,Raw (UK),2024-10-14,64,786,850
VPN,Raw (UK),2024-10-21,56,758,814
VPN,Raw (UK),2024-10-28,59,662,721
VPN,Raw (UK),2024-11-04,76,768,844
VPN,Raw (UK),2024-11-11,64,662,726
VPN,Raw (UK),2024-11-18,63,616,679
VPN,Raw (UK),2024-11-25,45,625,670
VPN,Raw (UK),2024-12-02,56,548,604
VPN,Raw (UK),2024-12-09,44,742,786
VPN,Raw (UK),2024-12-16,45,645,690
VPN,Raw (UK),2024-12-23,54,665,719
VPN,Raw (UK),2024-12-30,45,846,891
VPN,Raw (UK),2025-01-06,55,752,807
VPN,Raw (UK),2025-01-13,71,1209,1280
VPN,Raw (UK),2025-01-20,53,724,777
VPN,Raw (UK),2025-01-27,68,962,1030
VPN,Raw (UK),2025-02-03,61,1001,1062
VPN,Raw (UK),2025-02-10,67,1054,1121
VPN,Raw (UK),2025-02-17,82,1438,1520
VPN,Raw (UK),2025-02-24,67,1267,1334
VPN,Raw (UK),2025-03-03,59,824,883
VPN,Raw (UK),2025-03-10,47,741,788
VPN,Raw (UK),2025-03-17,63,667,730
VPN,Raw (UK),2025-03-24,47,643,690
VPN,Raw (UK),2025-03-31,54,775,829
VPN,Raw (UK),2025-04-07,51,597,648
VPN,Raw (UK),2025-04-14,70,771,841
VPN,Raw (UK),2025-04-21,51,921,972
VPN,Raw (UK),2025-04-28,37,572,609
VPN,Raw (UK),2025-05-05,46,558,604
VPN,Raw (UK),2025-05-12,48,713,761
VPN,Raw (UK),2025-05-19,52,581,633
VPN,Raw (UK),2025-05-26,43,665,708
VPN,Raw (UK),2025-06-02,61,744,805
VPN,Raw (UK),2025-06-09,42,597,639
VPN,Raw (UK),2025-06-16,46,894,940
VPN,Raw (UK),2025-06-23,68,964,1032
VPN,Raw (UK),2025-06-30,48,782,830
VPN,Raw (UK),2025-07-07,49,965,1014
VPN,Raw (UK),2025-07-14,71,886,957
VPN,Raw (UK),2025-07-21,114,1586,1700
VPN,Raw (UK),2025-07-28,119,2736,2855
VPN,Raw (UK),2025-08-04,107,2176,2283
VPN,Raw (UK),2025-08-11,90,1895,1985
VPN,Raw (UK),2025-08-18,85,2254,2339
VPN,Raw (UK),2025-08-25,74,1612,1686
VPN,Raw (UK),2025-09-01,72,1459,1531
VPN,Raw (UK),2025-09-08,76,1483,1559
VPN,Raw (UK),2025-09-15,81,1751,1832
VPN,Raw (UK),2025-09-22,93,1401,1494
VPN,Raw (UK),2025-09-29,84,1515,1599
VPN,Raw (UK),2025-10-06,76,1285,1361
VPN,Raw (UK),2025-10-13,52,1159,1211
VPN,Raw (UK),2025-10-20,43,1072,1115
VPN,Matched,2021-11-01,218,983,1201
VPN,Matched,2021-11-08,230,887,1117
VPN,Matched,2021-11-15,216,1014,1230
VPN,Matched,2021-11-22,233,962,1195
VPN,Matched,2021-11-29,267,1079,1346
VPN,Matched,2021-12-06,182,974,1156
VPN,Matched,2021-12-13,188,826,1014
VPN,Matched,2021-12-20,207,873,1080
VPN,Matched,2021-12-27,243,1041,1284
VPN,Matched,2022-01-03,284,1060,1344
VPN,Matched,2022-01-10,239,1296,1535
VPN,Matched,2022-01-17,303,1315,1618
VPN,Matched,2022-01-24,262,1045,1307
VPN,Matched,2022-01-31,280,1070,1350
VPN,Matched,2022-02-07,275,1192,1467
VPN,Matched,2022-02-14,243,1060,1303
VPN,Matched,2022-02-21,236,974,1210
VPN,Matched,2022-02-28,248,1161,1409
VPN,Matched,2022-03-07,277,1119,1396
VPN,Matched,2022-03-14,291,1171,1462
VPN,Matched,2022-03-21,263,1140,1403
VPN,Matched,2022-03-28,279,931,1210
VPN,Matched,2022-04-04,253,1012,1265
VPN,Matched,2022-04-11,258,1067,1325
VPN,Matched,2022-04-18,250,1217,1467
VPN,Matched,2022-04-25,238,974,1212
VPN,Matched,2022-05-02,263,1083,1346
VPN,Matched,2022-05-09,224,902,1126
VPN,Matched,2022-05-16,204,1010,1214
VPN,Matched,2022-05-23,253,1234,1487
VPN,Matched,2022-05-30,246,1195,1441
VPN,Matched,2022-06-06,274,1216,1490
VPN,Matched,2022-06-13,292,1088,1380
VPN,Matched,2022-06-20,282,1209,1491
VPN,Matched,2022-06-27,261,1080,1341
VPN,Matched,2022-07-04,241,1000,1241
VPN,Matched,2022-07-11,263,1079,1342
VPN,Matched,2022-07-18,237,1066,1303
VPN,Matched,2022-07-25,257,1166,1423
VPN,Matched,2022-08-01,249,951,1200
VPN,Matched,2022-08-08,236,1061,1297
VPN,Matched,2022-08-15,246,1135,1381
VPN,Matched,2022-08-22,277,1225,1502
VPN,Matched,2022-08-29,332,1274,1606
VPN,Matched,2022-09-05,252,1186,1438
VPN,Matched,2022-09-12,250,1200,1450
VPN,Matched,2022-09-19,287,1221,1508
VPN,Matched,2022-09-26,285,1106,1391
VPN,Matched,2022-10-03,263,1046,1309
VPN,Matched,2022-10-10,293,1242,1535
VPN,Matched,2022-10-17,284,1140,1424
VPN,Matched,2022-10-24,239,1246,1485
VPN,Matched,2022-10-31,241,1118,1359
VPN,Matched,2022-11-07,249,1093,1342
