group,filter,week,unique_users,new_users,cumulative_users
Politics,Unmatched,2023-05-23,57675,6845,1073875
Politics,Unmatched,2023-05-30,60219,8414,1082289
Politics,Unmatched,2023-06-06,56774,6518,1088807
Politics,Unmatched,2023-06-13,57096,7117,1095924
Politics,Unmatched,2023-06-20,61381,8298,1104222
Politics,Unmatched,2023-06-27,58655,7916,1112138
Politics,Unmatched,2023-07-04,58654,7592,1119730
Politics,Unmatched,2023-07-11,67984,9994,1129724
Politics,Unmatched,2023-07-18,60982,8249,1137973
Politics,Unmatched,2023-07-25,59463,8005,1145978
Politics,Unmatched,2023-08-01,59757,8839,1154817
Politics,Unmatched,2023-08-08,63314,9376,1164193
Politics,Unmatched,2023-08-15,61997,8663,1172856
Politics,Unmatched,2023-08-22,53899,6926,1179782
Politics,Unmatched,2023-08-29,57880,7570,1187352
Politics,Unmatched,2023-09-05,58121,6826,1194178
Politics,Unmatched,2023-09-12,61823,7423,1201601
Politics,Unmatched,2023-09-19,65108,8378,1209979
Politics,Unmatched,2023-09-26,61718,7314,1217293
Politics,Unmatched,2023-10-03,61186,6821,1224114
Politics,Unmatched,2023-10-10,58205,6744,1230858
Politics,Unmatched,2023-10-17,58253,6671,1237529
Politics,Unmatched,2023-10-24,56726,6213,1243742
Politics,Unmatched,2023-10-31,57689,6637,1250379
Politics,Unmatched,2023-11-07,56622,6077,1256456
Politics,Unmatched,2023-11-14,57830,6915,1263371
Politics,Unmatched,2023-11-21,56291,6248,1269619
Politics,Unmatched,2023-11-28,54208,6088,1275707
Politics,Unmatched,2023-12-05,55620,6667,1282374
Politics,Unmatched,2023-12-12,53176,6249,1288623
Politics,Unmatched,2023-12-19,55025,6268,1294891
Politics,Unmatched,2023-12-26,56807,8508,1303399
Politics,Unmatched,2024-01-02,59005,7552,1310951
Politics,Unmatched,2024-01-09,59187,7490,1318441
Politics,Unmatched,2024-01-16,57781,7143,1325584
Politics,Unmatched,2024-01-23,59010,7155,1332739
Politics,Unmatched,2024-01-30,58365,7180,1339919
Politics,Unmatched,2024-02-06,55883,6164,1346083
Politics,Unmatched,2024-02-13,56556,6641,1352724
Politics,Unmatched,2024-02-20,58982,7682,1360406
Politics,Unmatched,2024-02-27,61814,9414,1369820
Politics,Unmatched,2024-03-05,58997,8063,1377883
Politics,Unmatched,2024-03-12,57600,7594,1385477
Politics,Unmatched,2024-03-19,59633,8148,1393625
Politics,Unmatched,2024-03-26,60601,9852,1403477
Politics,Unmatched,2024-04-02,58350,7141,1410618
Politics,Unmatched,2024-04-09,57863,7308,1417926
Politics,Unmatched,2024-04-16,60342,7847,1425773
Politics,Unmatched,2024-04-23,59098,8122,1433895
Politics,Unmatched,2024-04-30,59288,7346,1441241
Politics,Unmatched,2024-05-07,57841,7147,1448388
Politics,Unmatched,2024-05-14,56379,6670,1455058
Politics,Unmatched,2024-05-21,61652,7406,1462464
Politics,Unmatched,2024-05-28,60165,7800,1470264
Politics,Unmatched,2024-06-04,58810,6837,1477101
Politics,Unmatched,2024-06-11,54789,6014,1483115
Politics,Unmatched,2024-06-18,57846,6551,1489666
Politics,Unmatched,2024-06-25,58735,6588,1496254
Politics,Unmatched,2024-07-02,64751,7942,1504196
Politics,Unmatched,2024-07-09,60708,6881,1511077
Politics,Unmatched,2024-07-16,57229,6523,1517600
Politics,Unmatched,2024-07-23,57836,7508,1525108
Politics,Unmatched,2024-07-30,60428,8023,1533131
Politics,Unmatched,2024-08-06,57473,7175,1540306
Politics,Unmatched,2024-08-13,58652,7728,1548034
Politics,Unmatched,2024-08-20,54718,6594,1554628
Politics,Unmatched,2024-08-27,56173,6562,1561190
Politics,Unmatched,2024-09-03,57229,6553,1567743
Politics,Unmatched,2024-09-10,58344,7419,1575162
Politics,Unmatched,2024-09-17,56288,7048,1582210
Politics,Unmatched,2024-09-24,57336,6997,1589207
Politics,Unmatched,2024-10-01,55556,6293,1595500
Politics,Unmatched,2024-10-08,55561,7635,1603135
Politics,Unmatched,2024-10-15,56495,6604,1609739
Politics,Unmatched,2024-10-22,55778,6306,1616045
Politics,Unmatched,2024-10-29,54532,5839,1621884
Politics,Unmatched,2024-11-05,55494,6437,1628321
Politics,Unmatched,2024-11-12,53473,5799,1634120
Politics,Unmatched,2024-11-19,57470,7158,1641278
Politics,Unmatched,2024-11-26,56279,6802,1648080
Politics,Unmatched,2024-12-03,57633,7558,1655638
Politics,Unmatched,2024-12-10,54425,6035,1661673
Politics,Unmatched,2024-12-17,54467,5438,1667111
Politics,Unmatched,2024-12-24,54265,6444,1673555
Politics,Unmatched,2024-12-31,56662,6953,1680508
Politics,Unmatched,2025-01-07,64975,8737,1689245
Politics,Unmatched,2025-01-14,59094,6882,1696127
Politics,Unmatched,2025-01-21,61077,6774,1702901
Politics,Unmatched,2025-01-28,60884,6784,1709685
Politics,Unmatched,2025-02-04,58696,6724,1716409
Politics,Unmatched,2025-02-11,61074,8220,1724629
Politics,Unmatched,2025-02-18,59845,6879,1731508
Politics,Unmatched,2025-02-25,58573,6967,1738475
Politics,Unmatched,2025-03-04,64347,10482,1748957
Politics,Unmatched,2025-03-11,59567,7181,1756138
Politics,Unmatched,2025-03-18,61752,6867,1763005
Politics,Unmatched,2025-03-25,59062,6790,1769795
Politics,Unmatched,2025-04-01,60835,8717,1778512
Politics,Unmatched,2025-04-08,58263,6748,1785260
Politics,Unmatched,2025-04-15,63296,8418,1793678
Politics,Unmatched,2025-04-22,59976,7467,1801145
Politics,Unmatched,2025-04-29,59789,6513,1807658
Politics,Unmatched,2025-05-06,56414,5960,1813618
Politics,Unmatched,2025-05-13,58552,6183,1819801
Politics,Unmatched,2025-05-20,57618,6219,1826020
Politics,Unmatched,2025-05-27,60194,7016,1833036
Politics,Unmatched,2025-06-03,57368,6265,1839301
Politics,Unmatched,2025-06-10,61346,6962,1846263
Politics,Unmatched,2025-06-17,63212,7336,1853599
Politics,Unmatched,2025-06-24,64442,7615,1861214
Politics,Unmatched,2025-07-01,63160,6772,1867986
Politics,Unmatched,2025-07-08,64362,6876,1874862
Politics,Unmatched,2025-07-15,61679,6639,1881501
Politics,Unmatched,2025-07-22,64047,7450,1888951
Politics,Unmatched,2025-07-29,63487,7015,1895966
Politics,Unmatched,2025-08-05,56029,5979,1901945
Politics,Unmatched,2025-08-12,55777,6518,1908463
Politics,Unmatched,2025-08-19,55892,6610,1915073
Politics,Unmatched,2025-08-26,58585,7023,1922096
Politics,Unmatched,2025-09-02,58154,6652,1928748
Politics,Unmatched,2025-09-09,57084,6693,1935441
Politics,Unmatched,2025-09-16,58309,6754,1942195
Politics,Unmatched,2025-09-23,59072,6817,1949012
Politics,Unmatched,2025-09-30,60366,7042,1956054
Politics,Unmatched,2025-10-07,55699,6003,1962057
Politics,Unmatched,2025-10-14,53339,6086,1968143
Politics,Unmatched,2025-10-21,44149,4119,1972262
Politics,Unmatched (UK),2021-10-26,37657,37657,37657
Politics,Unmatched (UK),2021-11-02,38044,17536,55193
Politics,Unmatched (UK),2021-11-09,36488,11961,67154
Politics,Unmatched (UK),2021-11-16,35803,9368,76522
Politics,Unmatched (UK),2021-11-23,38570,9171,85693
Politics,Unmatched (UK),2021-11-30,39800,8574,94267
Politics,Unmatched (UK),2021-12-07,39729,7648,101915
Politics,Unmatched (UK),2021-12-14,39304,6774,108689
Politics,Unmatched (UK),2021-12-21,39254,6332,115021
Politics,Unmatched (UK),2021-12-28,39706,5953,120974
Politics,Unmatched (UK),2022-01-04,42362,6189,127163
Politics,Unmatched (UK),2022-01-11,38865,4929,132092
Politics,Unmatched (UK),2022-01-18,40068,4853,136945
Politics,Unmatched (UK),2022-01-25,39038,4778,141723
Politics,Unmatched (UK),2022-02-01,38730,4271,145994
Politics,Unmatched (UK),2022-02-08,36306,3470,149464
Politics,Unmatched (UK),2022-02-15,38017,4021,153485
Politics,Unmatched (UK),2022-02-22,33782,3096,156581
Politics,Unmatched (UK),2022-03-01,34680,3253,159834
Politics,Unmatched (UK),2022-03-08,34973,3507,163341
Politics,Unmatched (UK),2022-03-15,34080,3021,166362
Politics,Unmatched (UK),2022-03-22,34657,3054,169416
Politics,Unmatched (UK),2022-03-29,35674,3203,172619
Politics,Unmatched (UK),2022-04-05,39606,3769,176388
Politics,Unmatched (UK),2022-04-12,40901,3980,180368
Politics,Unmatched (UK),2022-04-19,37948,3188,183556
Politics,Unmatched (UK),2022-04-26,36144,2806,186362
Politics,Unmatched (UK),2022-05-03,37610,3045,189407
Politics,Unmatched (UK),2022-05-10,38031,3012,192419
Politics,Unmatched (UK),2022-05-17,37791,2861,195280
Politics,Unmatched (UK),2022-05-24,38760,3188,198468
Politics,Unmatched (UK),2022-05-31,38237,2999,201467
Politics,Unmatched (UK),2022-06-07,37853,2692,204159
Politics,Unmatched (UK),2022-06-14,38106,2805,206964
Politics,Unmatched (UK),2022-06-21,39323,3050,210014
Politics,Unmatched (UK),2022-06-28,43237,3512,213526
Politics,Unmatched (UK),2022-07-05,46499,3890,217416
Politics,Unmatched (UK),2022-07-12,49434,4485,221901
Politics,Unmatched (UK),2022-07-19,49659,4336,226237
Politics,Unmatched (UK),2022-07-26,45339,3390,229627
Politics,Unmatched (UK),2022-08-02,45486,3414,233041
Politics,Unmatched (UK),2022-08-09,48476,3743,236784
Politics,Unmatched (UK),2022-08-16,46846,3434,240218
Politics,Unmatched (UK),2022-08-23,48904,3855,244073
Politics,Unmatched (UK),2022-08-30,52775,4144,248217
Politics,Unmatched (UK),2022-09-06,53230,4017,252234
Politics,Unmatched (UK),2022-09-13,51455,3647,255881
Politics,Unmatched (UK),2022-09-20,48274,3077,258958
Politics,Unmatched (UK),2022-09-27,51982,3310,262268
Politics,Unmatched (UK),2022-10-04,48307,3083,265351
Politics,Unmatched (UK),2022-10-11,53308,3569,268920
Politics,Unmatched (UK),2022-10-18,53274,3361,272281
Politics,Unmatched (UK),2022-10-25,51498,3468,275749
Politics,Unmatched (UK),2022-11-01,55976,4508,280257
Politics,Unmatched (UK),2022-11-08,51840,3240,283497
Politics,Unmatched (UK),2022-11-15,49589,3064,286561
Politics,Unmatched (UK),2022-11-22,49872,3053,289614
Politics,Unmatched (UK),2022-11-29,52094,3008,292622
Politics,Unmatched (UK),2022-12-06,51727,3169,295791
Politics,Unmatched (UK),2022-12-13,52034,3192,298983
Politics,Unmatched (UK),2022-12-20,52225,3086,302069
Politics,Unmatched (UK),2022-12-27,51374,3526,305595
Politics,Unmatched (UK),2023-01-03,51681,3091,308686
Politics,Unmatched (UK),2023-01-10,51725,2842,311528
Politics,Unmatched (UK),2023-01-17,53256,3337,314865
Politics,Unmatched (UK),2023-01-24,51442,2932,317797
Politics,Unmatched (UK),2023-01-31,52550,2941,320738
Politics,Unmatched (UK),2023-02-07,47185,2349,323087
Politics,Unmatched (UK),2023-02-14,50757,2701,325788
Politics,Unmatched (UK),2023-02-21,49669,2741,328529
Politics,Unmatched (UK),2023-02-28,43497,1984,330513
Politics,Unmatched (UK),2023-03-07,46020,2178,332691
Politics,Unmatched (UK),2023-03-14,41950,2007,334698
Politics,Unmatched (UK),2023-03-21,47032,2582,337280
Politics,Unmatched (UK),2023-03-28,41142,1934,339214
Politics,Unmatched (UK),2023-04-04,40211,1804,341018
Politics,Unmatched (UK),2023-04-11,44131,2552,343570
Politics,Unmatched (UK),2023-04-18,39777,1805,345375
Politics,Unmatched (UK),2023-04-25,40594,1937,347312
Politics,Unmatched (UK),2023-05-02,40652,1799,349111
Politics,Unmatched (UK),2023-05-09,40788,1967,351078
Politics,Unmatched (UK),2023-05-16,42152,1997,353075
Politics,Unmatched (UK),2023-05-23,42119,2199,355274
Politics,Unmatched (UK),2023-05-30,42625,2323,357597
Politics,Unmatched (UK),2023-06-06,41384,2005,359602
Politics,Unmatched (UK),2023-06-13,41152,2096,361698
Politics,Unmatched (UK),2023-06-20,43670,2378,364076
Politics,Unmatched (UK),2023-06-27,41590,2203,366279
Politics,Unmatched (UK),2023-07-04,42638,2366,368645
Politics,Unmatched (UK),2023-07-11,47870,2917,371562
Politics,Unmatched (UK),2023-07-18,43935,2318,373880
Politics,Unmatched (UK),2023-07-25,43089,2510,376390
Politics,Unmatched (UK),2023-08-01,42794,2658,379048
Politics,Unmatched (UK),2023-08-08,45233,2841,381889
Politics,Unmatched (UK),2023-08-15,44322,2556,384445
Politics,Unmatched (UK),2023-08-22,39184,2082,386527
Politics,Unmatched (UK),2023-08-29,42241,2272,388799
Politics,Unmatched (UK),2023-09-05,42953,2180,390979
Politics,Unmatched (UK),2023-09-12,45293,2286,393265
Politics,Unmatched (UK),2023-09-19,47265,2556,395821
Politics,Unmatched (UK),2023-09-26,45138,2214,398035
Politics,Unmatched (UK),2023-10-03,45140,2101,400136
Politics,Unmatched (UK),2023-10-10,42968,2048,402184
Politics,Unmatched (UK),2023-10-17,42480,1968,404152
Politics,Unmatched (UK),2023-10-24,42182,1970,406122
Politics,Unmatched (UK),2023-10-31,42619,2030,408152
Politics,Unmatched (UK),2023-11-07,42255,1897,410049
Politics,Unmatched (UK),2023-11-14,42412,1975,412024
Politics,Unmatched (UK),2023-11-21,41855,1851,413875
Politics,Unmatched (UK),2023-11-28,39967,1856,415731
Politics,Unmatched (UK),2023-12-05,40795,1975,417706
Politics,Unmatched (UK),2023-12-12,39518,1918,419624
Politics,Unmatched (UK),2023-12-19,40905,1922,421546
Politics,Unmatched (UK),2023-12-26,40389,2081,423627
Politics,Unmatched (UK),2024-01-02,43647,2334,425961
Politics,Unmatched (UK),2024-01-09,43917,2310,428271
Politics,Unmatched (UK),2024-01-16,42513,2038,430309
Politics,Unmatched (UK),2024-01-23,43619,2136,432445
Politics,Unmatched (UK),2024-01-30,43259,2187,434632
Politics,Unmatched (UK),2024-02-06,42109,1918,436550
Politics,Unmatched (UK),2024-02-13,42283,2080,438630
Politics,Unmatched (UK),2024-02-20,43004,2200,440830
Politics,Unmatched (UK),2024-02-27,43875,2313,443143
Politics,Unmatched (UK),2024-03-05,42688,2073,445216
Politics,Unmatched (UK),2024-03-12,41894,2104,447320
Politics,Unmatched (UK),2024-03-19,43454,2302,449622
Politics,Unmatched (UK),2024-03-26,42113,2263,451885
Politics,Unmatched (UK),2024-04-02,43254,2150,454035
Politics,Unmatched (UK),2024-04-09,42714,2240,456275
Politics,Unmatched (UK),2024-04-16,44240,2401,458676
Politics,Unmatched (UK),2024-04-23,43016,2234,460910
Politics,Unmatched (UK),2024-04-30,43427,2087,462997
Politics,Unmatched (UK),2024-05-07,42763,2053,465050
Politics,Unmatched (UK),2024-05-14,41814,1953,467003
Politics,Unmatched (UK),2024-05-21,44937,2039,469042
Politics,Unmatched (UK),2024-05-28,43649,2147,471189
Politics,Unmatched (UK),2024-06-04,43298,1955,473144
Politics,Unmatched (UK),2024-06-11,40110,1629,474773
Politics,Unmatched (UK),2024-06-18,42491,1804,476577
Politics,Unmatched (UK),2024-06-25,43285,1973,478550
Politics,Unmatched (UK),2024-07-02,46752,2244,480794
Politics,Unmatched (UK),2024-07-09,44856,2022,482816
Politics,Unmatched (UK),2024-07-16,42377,1954,484770
Politics,Unmatched (UK),2024-07-23,42032,2008,486778
Politics,Unmatched (UK),2024-07-30,43644,2110,488888
Politics,Unmatched (UK),2024-08-06,42088,2050,490938
Politics,Unmatched (UK),2024-08-13,42522,2124,493062
Politics,Unmatched (UK),2024-08-20,40439,1898,494960
Politics,Unmatched (UK),2024-08-27,41510,1821,496781
Politics,Unmatched (UK),2024-09-03,42622,1973,498754
Politics,Unmatched (UK),2024-09-10,42589,1910,500664
Politics,Unmatched (UK),2024-09-17,41319,1912,502576
Politics,Unmatched (UK),2024-09-24,42209,1873,504449
Politics,Unmatched (UK),2024-10-01,41335,1719,506168
Politics,Unmatched (UK),2024-10-08,40066,1824,507992
Politics,Unmatched (UK),2024-10-15,41860,1813,509805
Politics,Unmatched (UK),2024-10-22,41707,1922,511727
Politics,Unmatched (UK),2024-10-29,40819,1621,513348
Politics,Unmatched (UK),2024-11-05,41150,1765,515113
Politics,Unmatched (UK),2024-11-12,40300,1686,516799
Politics,Unmatched (UK),2024-11-19,42540,2004,518803
Politics,Unmatched (UK),2024-11-26,41816,1875,520678
Politics,Unmatched (UK),2024-12-03,41931,1827,522505
Politics,Unmatched (UK),2024-12-10,40653,1720,524225
Politics,Unmatched (UK),2024-12-17,41505,1630,525855
Politics,Unmatched (UK),2024-12-24,40416,1784,527639
Politics,Unmatched (UK),2024-12-31,42085,1917,529556
Politics,Unmatched (UK),2025-01-07,47453,2539,532095
Politics,Unmatched (UK),2025-01-14,44072,2058,534153
Politics,Unmatched (UK),2025-01-21,45694,1970,536123
Politics,Unmatched (UK),2025-01-28,45486,1941,538064
Politics,Unmatched (UK),2025-02-04,43658,1864,539928
Politics,Unmatched (UK),2025-02-11,44228,1912,541840
Politics,Unmatched (UK),2025-02-18,44494,1906,543746
Politics,Unmatched (UK),2025-02-25,42949,1786,545532
Politics,Unmatched (UK),2025-03-04,44475,1992,547524
Politics,Unmatched (UK),2025-03-11,43660,1780,549304
Politics,Unmatched (UK),2025-03-18,45807,1816,551120
Politics,Unmatched (UK),2025-03-25,44055,1843,552963
Politics,Unmatched (UK),2025-04-01,43297,1918,554881
Politics,Unmatched (UK),2025-04-08,43146,1789,556670
Politics,Unmatched (UK),2025-04-15,45808,2094,558764
Politics,Unmatched (UK),2025-04-22,43987,1958,560722
Politics,Unmatched (UK),2025-04-29,44314,1721,562443
Politics,Unmatched (UK),2025-05-06,42152,1650,564093
Politics,Unmatched (UK),2025-05-13,43671,1718,565811
Politics,Unmatched (UK),2025-05-20,42725,1723,567534
Politics,Unmatched (UK),2025-05-27,44524,1871,569405
Politics,Unmatched (UK),2025-06-03,42816,1735,571140
Politics,Unmatched (UK),2025-06-10,45271,1847,572987
Politics,Unmatched (UK),2025-06-17,46652,2061,575048
Politics,Unmatched (UK),2025-06-24,47310,2099,577147
Politics,Unmatched (UK),2025-07-01,46803,1949,579096
Politics,Unmatched (UK),2025-07-08,47457,1871,580967
Politics,Unmatched (UK),2025-07-15,45395,1730,582697
Politics,Unmatched (UK),2025-07-22,46320,1893,584590
Politics,Unmatched (UK),2025-07-29,46166,1776,586366
Politics,Unmatched (UK),2025-08-05,41276,1485,587851
Politics,Unmatched (UK),2025-08-12,40676,1617,589468
Politics,Unmatched (UK),2025-08-19,40847,1761,591229
Politics,Unmatched (UK),2025-08-26,42341,1737,592966
Politics,Unmatched (UK),2025-09-02,42405,1686,594652
Politics,Unmatched (UK),2025-09-09,41304,1663,596315
Politics,Unmatched (UK),2025-09-16,41948,1700,598015
Politics,Unmatched (UK),2025-09-23,42608,1635,599650
Politics,Unmatched (UK),2025-09-30,43612,1791,601441
Politics,Unmatched (UK),2025-10-07,40781,1507,602948
Politics,Unmatched (UK),2025-10-14,38649,1392,604340
Politics,Unmatched (UK),2025-10-21,32986,1029,605369
Politics,Raw,2021-10-26,60118,60118,60118
Politics,Raw,2021-11-02,62002,35663,95781
Politics,Raw,2021-11-09,58692,26406,122187
Politics,Raw,2021-11-16,55129,20085,142272
Politics,Raw,2021-11-23,59529,20508,162780
Politics,Raw,2021-11-30,61727,20109,182889
Politics,Raw,2021-12-07,61550,18602,201491
Politics,Raw,2021-12-14,60564,16917,218408
Politics,Raw,2021-12-21,62961,18460,236868
Politics,Raw,2021-12-28,60913,15462,252330
Politics,Raw,2022-01-04,65483,16593,268923
Politics,Raw,2022-01-11,59120,13243,282166
Politics,Raw,2022-01-18,62894,14914,297080
Politics,Raw,2022-01-25,64953,17423,314503
Politics,Raw,2022-02-01,60026,13231,327734
Politics,Raw,2022-02-08,53558,9316,337050
Politics,Raw,2022-02-15,57839,12022,349072
Politics,Raw,2022-02-22,50357,9107,358179
Politics,Raw,2022-03-01,53168,10770,368949
Politics,Raw,2022-03-08,56343,13323,382272
Politics,Raw,2022-03-15,50100,8734,391006
Politics,Raw,2022-03-22,51345,9092,400098
Politics,Raw,2022-03-29,53004,9551,409649
Politics,Raw,2022-04-05,60870,12285,421934
Politics,Raw,2022-04-12,63095,12744,434678
Politics,Raw,2022-04-19,56694,9862,444540
Politics,Raw,2022-04-26,54085,9095,453635
Politics,Raw,2022-05-03,57137,9970,463605
Politics,Raw,2022-05-10,58083,10395,474000
Politics,Raw,2022-05-17,57567,10086,484086
Politics,Raw,2022-05-24,59323,11339,495425
Politics,Raw,2022-05-31,58173,10289,505714
Politics,Raw,2022-06-07,56645,9111,514825
Politics,Raw,2022-06-14,57113,9343,524168
Politics,Raw,2022-06-21,58536,9542,533710
Politics,Raw,2022-06-28,64597,10991,544701
Politics,Raw,2022-07-05,71117,12778,557479
Politics,Raw,2022-07-12,76966,15280,572759
Politics,Raw,2022-07-19,82508,19144,591903
Politics,Raw,2022-07-26,67848,11022,602925
Politics,Raw,2022-08-02,68732,11508,614433
Politics,Raw,2022-08-09,76643,14952,629385
Politics,Raw,2022-08-16,70683,12006,641391
Politics,Raw,2022-08-23,75947,14579,655970
Politics,Raw,2022-08-30,81274,14770,670740
Politics,Raw,2022-09-06,84449,16182,686922
Politics,Raw,2022-09-13,78076,13084,700006
Politics,Raw,2022-09-20,71088,10283,710289
Politics,Raw,2022-09-27,76999,11226,721515
Politics,Raw,2022-10-04,72569,11765,733280
Politics,Raw,2022-10-11,81823,13826,747106
Politics,Raw,2022-10-18,81711,13015,760121
Politics,Raw,2022-10-25,77356,12381,772502
Politics,Raw,2022-11-01,87354,17132,789634
Politics,Raw,2022-11-08,77120,12154,801788
Politics,Raw,2022-11-15,74505,11728,813516
Politics,Raw,2022-11-22,75093,12048,825564
Politics,Raw,2022-11-29,77123,11233,836797
Politics,Raw,2022-12-06,78196,13072,849869
Politics,Raw,2022-12-13,77599,12103,861972
Politics,Raw,2022-12-20,79085,13113,875085
Politics,Raw,2022-12-27,78462,13726,888811
Politics,Raw,2023-01-03,77010,11926,900737
Politics,Raw,2023-01-10,76821,11338,912075
Politics,Raw,2023-01-17,77994,11852,923927
Politics,Raw,2023-01-24,74109,10146,934073
Politics,Raw,2023-01-31,77744,11000,945073
Politics,Raw,2023-02-07,67465,8418,953491
Politics,Raw,2023-02-14,73929,10547,964038
Politics,Raw,2023-02-21,74353,11085,975123
Politics,Raw,2023-02-28,61925,7284,982407
Politics,Raw,2023-03-07,65930,8013,990420
Politics,Raw,2023-03-14,59318,6971,997391
Politics,Raw,2023-03-21,76448,16091,1013482
Politics,Raw,2023-03-28,57934,6655,1020137
Politics,Raw,2023-04-04,56779,6536,1026673
Politics,Raw,2023-04-11,65767,10396,1037069
Politics,Raw,2023-04-18,55291,6103,1043172
Politics,Raw,2023-04-25,57272,6758,1049930
Politics,Raw,2023-05-02,56970,6192,1056122
Politics,Raw,2023-05-09,58881,7352,1063474
Politics,Raw,2023-05-16,58103,6541,1070015
Politics,Raw,2023-05-23,57937,6863,1076878
Politics,Raw,2023-05-30,60508,8446,1085324
Politics,Raw,2023-06-06,56974,6530,1091854
Politics,Raw,2023-06-13,57289,7129,1098983
Politics,Raw,2023-06-20,61621,8311,1107294
Politics,Raw,2023-06-27,58910,7940,1115234
Politics,Raw,2023-07-04,58948,7630,1122864
Politics,Raw,2023-07-11,68319,10033,1132897
Politics,Raw,2023-07-18,61194,8279,1141176
Politics,Raw,2023-07-25,59721,8033,1149209
Politics,Raw,2023-08-01,60151,8919,1158128
Politics,Raw,2023-08-08,63611,9424,1167552
Politics,Raw,2023-08-15,62319,8726,1176278
Politics,Raw,2023-08-22,54112,6942,1183220
Politics,Raw,2023-08-29,58148,7601,1190821
Politics,Raw,2023-09-05,58506,6883,1197704
Politics,Raw,2023-09-12,62181,7468,1205172
Politics,Raw,2023-09-19,65443,8417,1213589
Politics,Raw,2023-09-26,61961,7341,1220930
Politics,Raw,2023-10-03,61411,6829,1227759
Politics,Raw,2023-10-10,58455,6778,1234537
Politics,Raw,2023-10-17,58483,6696,1241233
Politics,Raw,2023-10-24,56967,6235,1247468
Politics,Raw,2023-10-31,57934,6662,1254130
Politics,Raw,2023-11-07,56867,6113,1260243
Politics,Raw,2023-11-14,58050,6933,1267176
Politics,Raw,2023-11-21,56605,6288,1273464
Politics,Raw,2023-11-28,54397,6112,1279576
Politics,Raw,2023-12-05,55886,6706,1286282
Politics,Raw,2023-12-12,53408,6281,1292563
Politics,Raw,2023-12-19,55226,6276,1298839
Politics,Raw,2023-12-26,57069,8551,1307390
Politics,Raw,2024-01-02,59357,7611,1315001
Politics,Raw,2024-01-09,59450,7510,1322511
Politics,Raw,2024-01-16,58082,7205,1329716
Politics,Raw,2024-01-23,59351,7194,1336910
Politics,Raw,2024-01-30,58668,7226,1344136
Politics,Raw,2024-02-06,56187,6206,1350342
Politics,Raw,2024-02-13,56892,6683,1357025
Politics,Raw,2024-02-20,59261,7723,1364748
Politics,Raw,2024-02-27,62101,9442,1374190
Politics,Raw,2024-03-05,59242,8095,1382285
Politics,Raw,2024-03-12,57853,7619,1389904
Politics,Raw,2024-03-19,59974,8203,1398107
Politics,Raw,2024-03-26,60908,9876,1407983
Politics,Raw,2024-04-02,58677,7178,1415161
Politics,Raw,2024-04-09,58242,7339,1422500
Politics,Raw,2024-04-16,60624,7875,1430375
Politics,Raw,2024-04-23,59380,8145,1438520
Politics,Raw,2024-04-30,59539,7364,1445884
Politics,Raw,2024-05-07,58044,7159,1453043
Politics,Raw,2024-05-14,56684,6715,1459758
Politics,Raw,2024-05-21,61944,7447,1467205
Politics,Raw,2024-05-28,60414,7826,1475031
Politics,Raw,2024-06-04,59057,6863,1481894
Politics,Raw,2024-06-11,55020,6046,1487940
Politics,Raw,2024-06-18,58152,6584,1494524
Politics,Raw,2024-06-25,58958,6614,1501138
Politics,Raw,2024-07-02,65014,7963,1509101
Politics,Raw,2024-07-09,61047,6923,1516024
Politics,Raw,2024-07-16,57579,6567,1522591
Politics,Raw,2024-07-23,58160,7564,1530155
Politics,Raw,2024-07-30,60704,8064,1538219
Politics,Raw,2024-08-06,57788,7220,1545439
Politics,Raw,2024-08-13,59018,7780,1553219
Politics,Raw,2024-08-20,54996,6612,1559831
Politics,Raw,2024-08-27,56433,6596,1566427
Politics,Raw,2024-09-03,57529,6580,1573007
Politics,Raw,2024-09-10,58627,7454,1580461
Politics,Raw,2024-09-17,56639,7101,1587562
Politics,Raw,2024-09-24,57606,7027,1594589
Politics,Raw,2024-10-01,55879,6343,1600932
Politics,Raw,2024-10-08,55915,7670,1608602
Politics,Raw,2024-10-15,56779,6625,1615227
Politics,Raw,2024-10-22,56007,6336,1621563
Politics,Raw,2024-10-29,54866,5871,1627434
Politics,Raw,2024-11-05,55755,6462,1633896
Politics,Raw,2024-11-12,53713,5837,1639733
Politics,Raw,2024-11-19,57768,7197,1646930
Politics,Raw,2024-11-26,56632,6842,1653772
Politics,Raw,2024-12-03,57887,7578,1661350
Politics,Raw,2024-12-10,54740,6055,1667405
Politics,Raw,2024-12-17,54813,5479,1672884
Politics,Raw,2024-12-24,54505,6466,1679350
Politics,Raw,2024-12-31,56966,7003,1686353
Politics,Raw,2025-01-07,65303,8768,1695121
Politics,Raw,2025-01-14,59492,6928,1702049
Politics,Raw,2025-01-21,61394,6799,1708848
Politics,Raw,2025-01-28,61195,6808,1715656
Politics,Raw,2025-02-04,59021,6748,1722404
Politics,Raw,2025-02-11,61328,8243,1730647
Politics,Raw,2025-02-18,60178,6916,1737563
Politics,Raw,2025-02-25,58845,7006,1744569
Politics,Raw,2025-03-04,64573,10500,1755069
Politics,Raw,2025-03-11,59832,7193,1762262
Politics,Raw,2025-03-18,62060,6897,1769159
Politics,Raw,2025-03-25,59327,6822,1775981
Politics,Raw,2025-04-01,61094,8741,1784722
Politics,Raw,2025-04-08,58612,6797,1791519
Politics,Raw,2025-04-15,63639,8459,1799978
