group,definition,k,week,posts,comments,total
Politics,Raw,5,2025-01-27,874,81315,82189
Politics,Raw,1,2025-02-03,3972,204371,208343
Politics,Raw,2,2025-02-03,2581,162758,165339
Politics,Raw,3,2025-02-03,1761,128777,130538
Politics,Raw,4,2025-02-03,1180,99330,100510
Politics,Raw,5,2025-02-03,858,76416,77274
Politics,Raw,1,2025-02-10,4086,206566,210652
Politics,Raw,2,2025-02-10,2624,164804,167428
Politics,Raw,3,2025-02-10,1729,128776,130505
Politics,Raw,4,2025-02-10,1181,99447,100628
Politics,Raw,5,2025-02-10,848,76645,77493
Politics,Raw,1,2025-02-17,3967,209033,213000
Politics,Raw,2,2025-02-17,2623,167246,169869
Politics,Raw,3,2025-02-17,1830,131271,133101
Politics,Raw,4,2025-02-17,1245,101180,102425
Politics,Raw,5,2025-02-17,915,78103,79018
Politics,Raw,1,2025-02-24,3971,196026,199997
Politics,Raw,2,2025-02-24,2521,157211,159732
Politics,Raw,3,2025-02-24,1691,123060,124751
Politics,Raw,4,2025-02-24,1176,94506,95682
Politics,Raw,5,2025-02-24,820,73056,73876
Politics,Raw,1,2025-03-03,4284,198993,203277
Politics,Raw,2,2025-03-03,2797,158175,160972
Politics,Raw,3,2025-03-03,1986,124351,126337
Politics,Raw,4,2025-03-03,1372,96229,97601
Politics,Raw,5,2025-03-03,1034,74880,75914
Politics,Raw,1,2025-03-10,4092,191842,195934
Politics,Raw,2,2025-03-10,2601,153124,155725
Politics,Raw,3,2025-03-10,1830,120881,122711
Politics,Raw,4,2025-03-10,1286,93379,94665
Politics,Raw,5,2025-03-10,881,72007,72888
Politics,Raw,1,2025-03-17,4270,210754,215024
Politics,Raw,2,2025-03-17,2778,168515,171293
Politics,Raw,3,2025-03-17,2029,132622,134651
Politics,Raw,4,2025-03-17,1428,101971,103399
Politics,Raw,5,2025-03-17,1000,79362,80362
Politics,Raw,1,2025-03-24,4206,198051,202257
Politics,Raw,2,2025-03-24,2807,158454,161261
Politics,Raw,3,2025-03-24,2005,124704,126709
Politics,Raw,4,2025-03-24,1456,96341,97797
Politics,Raw,5,2025-03-24,1032,75341,76373
Politics,Raw,1,2025-03-31,3851,179601,183452
Politics,Raw,2,2025-03-31,2535,143845,146380
Politics,Raw,3,2025-03-31,1777,113484,115261
Politics,Raw,4,2025-03-31,1278,87580,88858
Politics,Raw,5,2025-03-31,900,67642,68542
Politics,Raw,1,2025-04-07,3817,179152,182969
Politics,Raw,2,2025-04-07,2430,143285,145715
Politics,Raw,3,2025-04-07,1680,112522,114202
Politics,Raw,4,2025-04-07,1176,86804,87980
Politics,Raw,5,2025-04-07,862,67465,68327
Politics,Raw,1,2025-04-14,3771,189830,193601
Politics,Raw,2,2025-04-14,2421,150876,153297
Politics,Raw,3,2025-04-14,1688,118943,120631
Politics,Raw,4,2025-04-14,1228,91593,92821
Politics,Raw,5,2025-04-14,870,71555,72425
Politics,Raw,1,2025-04-21,3766,184367,188133
Politics,Raw,2,2025-04-21,2463,145583,148046
Politics,Raw,3,2025-04-21,1747,114454,116201
Politics,Raw,4,2025-04-21,1300,87594,88894
Politics,Raw,5,2025-04-21,895,67964,68859
Politics,Raw,1,2025-04-28,4087,205674,209761
Politics,Raw,2,2025-04-28,2613,162694,165307
Politics,Raw,3,2025-04-28,1800,126670,128470
Politics,Raw,4,2025-04-28,1382,96733,98115
Politics,Raw,5,2025-04-28,956,74905,75861
Politics,Raw,1,2025-05-05,3981,190352,194333
Politics,Raw,2,2025-05-05,2520,149485,152005
Politics,Raw,3,2025-05-05,1759,117213,118972
Politics,Raw,4,2025-05-05,1278,90437,91715
Politics,Raw,5,2025-05-05,899,69739,70638
Politics,Raw,1,2025-05-12,3942,193121,197063
Politics,Raw,2,2025-05-12,2626,151730,154356
Politics,Raw,3,2025-05-12,1809,117709,119518
Politics,Raw,4,2025-05-12,1305,90112,91417
Politics,Raw,5,2025-05-12,901,69022,69923
Politics,Raw,1,2025-05-19,3939,192712,196651
Politics,Raw,2,2025-05-19,2507,151084,153591
Politics,Raw,3,2025-05-19,1766,117586,119352
Politics,Raw,4,2025-05-19,1282,89626,90908
Politics,Raw,5,2025-05-19,885,68720,69605
Politics,Raw,1,2025-05-26,3705,188310,192015
Politics,Raw,2,2025-05-26,2403,148754,151157
Politics,Raw,3,2025-05-26,1655,115986,117641
Politics,Raw,4,2025-05-26,1174,88881,90055
Politics,Raw,5,2025-05-26,788,68530,69318
Politics,Raw,1,2025-06-02,3829,187724,191553
Politics,Raw,2,2025-06-02,2441,148584,151025
Politics,Raw,3,2025-06-02,1663,115062,116725
Politics,Raw,4,2025-06-02,1218,88599,89817
Politics,Raw,5,2025-06-02,846,67588,68434
Politics,Raw,1,2025-06-09,4078,199543,203621
Politics,Raw,2,2025-06-09,2604,157008,159612
Politics,Raw,3,2025-06-09,1775,120807,122582
Politics,Raw,4,2025-06-09,1269,93226,94495
Politics,Raw,5,2025-06-09,855,71017,71872
Politics,Raw,1,2025-06-16,4037,201634,205671
Politics,Raw,2,2025-06-16,2566,157430,159996
Politics,Raw,3,2025-06-16,1702,122108,123810
Politics,Raw,4,2025-06-16,1257,93768,95025
Politics,Raw,5,2025-06-16,832,71127,71959
Politics,Raw,1,2025-06-23,3998,205090,209088
Politics,Raw,2,2025-06-23,2538,161268,163806
Politics,Raw,3,2025-06-23,1720,124878,126598
Politics,Raw,4,2025-06-23,1198,95839,97037
Politics,Raw,5,2025-06-23,844,73319,74163
Politics,Raw,1,2025-06-30,4233,218768,223001
Politics,Raw,2,2025-06-30,2712,171790,174502
Politics,Raw,3,2025-06-30,1884,132133,134017
Politics,Raw,4,2025-06-30,1390,100966,102356
Politics,Raw,5,2025-06-30,955,75854,76809
Politics,Raw,1,2025-07-07,4161,208053,212214
Politics,Raw,2,2025-07-07,2646,163669,166315
Politics,Raw,3,2025-07-07,1812,125647,127459
Politics,Raw,4,2025-07-07,1338,96143,97481
Politics,Raw,5,2025-07-07,951,72499,73450
Politics,Raw,1,2025-07-14,4080,207643,211723
Politics,Raw,2,2025-07-14,2492,161738,164230
Politics,Raw,3,2025-07-14,1760,123845,125605
Politics,Raw,4,2025-07-14,1306,94194,95500
Politics,Raw,5,2025-07-14,895,71164,72059
Politics,Raw,1,2025-07-21,4360,208357,212717
Politics,Raw,2,2025-07-21,2772,161941,164713
Politics,Raw,3,2025-07-21,1924,123439,125363
Politics,Raw,4,2025-07-21,1429,92888,94317
Politics,Raw,5,2025-07-21,997,69888,70885
Politics,Raw,1,2025-07-28,4395,215381,219776
Politics,Raw,2,2025-07-28,2723,168321,171044
Politics,Raw,3,2025-07-28,1889,129121,131010
Politics,Raw,4,2025-07-28,1342,97420,98762
Politics,Raw,5,2025-07-28,908,73034,73942
Politics,Raw,1,2025-08-04,3811,181427,185238
Politics,Raw,2,2025-08-04,2452,142265,144717
Politics,Raw,3,2025-08-04,1646,108211,109857
Politics,Raw,4,2025-08-04,1211,83124,84335
Politics,Raw,5,2025-08-04,792,62894,63686
Politics,Raw,1,2025-08-11,3874,179894,183768
Politics,Raw,2,2025-08-11,2436,140053,142489
Politics,Raw,3,2025-08-11,1656,106592,108248
Politics,Raw,4,2025-08-11,1192,80824,82016
Politics,Raw,5,2025-08-11,813,61542,62355
Politics,Raw,1,2025-08-18,3770,173382,177152
Politics,Raw,2,2025-08-18,2316,134633,136949
Politics,Raw,3,2025-08-18,1534,102355,103889
Politics,Raw,4,2025-08-18,1090,76208,77298
Politics,Raw,5,2025-08-18,772,57998,58770
Politics,Raw,1,2025-08-25,3851,180683,184534
Politics,Raw,2,2025-08-25,2441,140525,142966
Politics,Raw,3,2025-08-25,1588,106154,107742
Politics,Raw,4,2025-08-25,1149,78866,80015
Politics,Raw,5,2025-08-25,805,59736,60541
Politics,Raw,1,2025-09-01,4410,191554,195964
Politics,Raw,2,2025-09-01,2907,148186,151093
Politics,Raw,3,2025-09-01,1955,112218,114173
Politics,Raw,4,2025-09-01,1418,83977,85395
Politics,Raw,5,2025-09-01,1016,62915,63931
Politics,Raw,1,2025-09-08,4045,171751,175796
Politics,Raw,2,2025-09-08,2581,132590,135171
Politics,Raw,3,2025-09-08,1721,101080,102801
Politics,Raw,4,2025-09-08,1270,75994,77264
Politics,Raw,5,2025-09-08,902,57077,57979
Politics,Raw,1,2025-09-15,4087,181932,186019
Politics,Raw,2,2025-09-15,2649,140110,142759
Politics,Raw,3,2025-09-15,1742,105835,107577
Politics,Raw,4,2025-09-15,1322,79094,80416
Politics,Raw,5,2025-09-15,973,59676,60649
